Transaction_ID,Configuration,Screen Size,Battery Life,RAM,Processor Speeds,Integrated Wireless,HD Size,Bundled Applications,Retail Price
147044,122,15,4,4,2.0,No,40,No,475.0
189742,769,17,6,2,1.5,Yes,40,Yes,580.0
89020,608,17,5,1,2.0,No,300,No,560.0
142772,422,15,6,4,2.4,Yes,120,No,680.0
144018,112,15,4,4,1.5,No,300,No,570.0
241924,455,17,4,1,2.0,Yes,300,Yes,590.0
267137,33,15,4,1,2.4,Yes,40,Yes,273.0
277198,199,15,5,2,1.5,Yes,300,Yes,450.0
159609,670,17,5,2,2.4,No,120,No,550.0
413,304,15,6,1,1.5,No,300,No,520.0
197039,617,17,5,1,2.4,No,40,Yes,500.0
34454,293,15,6,1,1.5,Yes,120,Yes,510.0
92621,206,15,5,2,1.5,No,120,No,370.0
262698,270,15,5,4,2.0,No,120,No,
7209,221,15,5,2,2.0,No,120,Yes,505.0
5463,205,15,5,2,1.5,No,120,Yes,480.0
155185,315,15,6,1,2.0,No,80,Yes,
194480,317,15,6,1,2.0,No,120,Yes,490.0
225732,301,15,6,1,1.5,No,120,Yes,460.0
235925,775,17,6,2,1.5,Yes,300,Yes,690.0
184310,445,17,4,1,1.5,No,120,Yes,490.0
149942,423,15,6,4,2.4,Yes,300,Yes,553.0
283005,721,17,6,1,1.5,Yes,40,Yes,540.0
137620,763,17,6,1,2.4,No,80,Yes,630.0
231343,268,15,5,4,2.0,No,80,No,535.0
278731,301,15,6,1,1.5,No,120,Yes,
131181,465,17,4,1,2.4,Yes,40,Yes,510.0
199806,563,17,4,4,2.4,Yes,80,Yes,710.0
76953,829,17,6,4,1.5,No,120,Yes,760.0
221988,238,15,5,2,2.4,No,120,No,430.0
200653,646,17,5,2,2.0,Yes,120,No,535.0
75976,500,17,4,2,2.0,Yes,80,No,525.0
223553,485,17,4,2,1.5,Yes,120,Yes,530.0
189346,361,15,6,2,2.0,No,40,Yes,435.0
189554,608,17,5,1,2.0,No,300,No,545.0
271279,93,15,4,2,2.4,No,120,Yes,450.0
99288,237,15,5,2,2.4,No,120,Yes,520.0
266081,598,17,5,1,2.0,Yes,120,No,495.0
267746,251,15,5,4,1.5,No,80,Yes,392.0
32506,358,15,6,2,2.0,Yes,120,No,515.0
105613,793,17,6,2,2.0,No,40,Yes,605.0
116301,781,17,6,2,1.5,No,120,Yes,640.0
123841,343,15,6,2,1.5,Yes,300,Yes,570.0
222465,304,15,6,1,1.5,No,300,No,470.0
266692,495,17,4,2,1.5,No,300,Yes,560.0
128229,428,15,6,4,2.4,No,80,No,640.0
12422,31,15,4,1,2.0,No,300,Yes,490.0
262377,317,15,6,1,2.0,No,120,Yes,480.0
110040,320,15,6,1,2.0,No,300,No,510.0
22703,292,15,6,1,1.5,Yes,80,No,450.0
96528,545,17,4,4,2.0,Yes,40,Yes,645.0
83746,181,15,5,1,2.4,Yes,120,Yes,495.0
79687,607,17,5,1,2.0,No,300,Yes,610.0
35174,337,15,6,2,1.5,Yes,40,Yes,480.0
47518,793,17,6,2,2.0,No,40,Yes,625.0
231040,767,17,6,1,2.4,No,300,Yes,695.0
113898,296,15,6,1,1.5,Yes,300,No,505.0
200486,486,17,4,2,1.5,Yes,120,No,490.0
162307,365,15,6,2,2.0,No,120,Yes,505.0
891,358,15,6,2,2.0,Yes,120,No,555.0
267480,513,17,4,2,2.4,Yes,40,Yes,357.0
252552,315,15,6,1,2.0,No,80,Yes,460.0
111688,611,17,5,1,2.4,Yes,80,Yes,570.0
141375,133,15,4,4,2.4,Yes,120,Yes,630.0
171254,716,17,5,4,2.4,No,80,No,660.0
239451,232,15,5,2,2.4,Yes,300,No,510.0
37767,77,15,4,2,2.0,No,120,Yes,445.0
207451,31,15,4,1,2.0,No,300,Yes,450.0
183003,231,15,5,2,2.4,Yes,300,Yes,570.0
279547,787,17,6,2,2.0,Yes,80,Yes,625.0
44119,449,17,4,1,2.0,Yes,40,Yes,495.0
51625,47,15,4,1,2.4,No,300,Yes,364.0
183945,150,15,5,1,1.5,Yes,120,No,355.0
36909,310,15,6,1,2.0,Yes,120,No,485.0
282472,122,15,4,4,2.0,No,40,No,475.0
133794,585,17,5,1,1.5,No,40,Yes,460.0
62945,195,15,5,2,1.5,Yes,80,Yes,430.0
211032,443,17,4,1,1.5,No,80,Yes,470.0
192082,466,17,4,1,2.4,Yes,40,No,450.0
16408,210,15,5,2,2.0,Yes,40,No,395.0
102090,315,15,6,1,2.0,No,80,Yes,485.0
236357,111,15,4,4,1.5,No,300,Yes,620.0
252613,588,17,5,1,1.5,No,80,No,430.0
132927,372,15,6,2,2.4,Yes,80,No,540.0
284556,203,15,5,2,1.5,No,80,Yes,350.0
171303,67,15,4,2,2.0,Yes,80,Yes,405.0
68588,603,17,5,1,2.0,No,80,Yes,
164910,133,15,4,4,2.4,Yes,120,Yes,630.0
42166,328,15,6,1,2.4,Yes,300,No,590.0
227031,182,15,5,1,2.4,Yes,120,No,425.0
192818,822,17,6,4,1.5,Yes,120,No,730.0
188994,746,17,6,1,2.0,No,40,No,505.0
221430,545,17,4,4,2.0,Yes,40,Yes,645.0
205248,686,17,5,4,1.5,No,120,No,630.0
44978,659,17,5,2,2.4,Yes,80,Yes,441.0
70051,774,17,6,2,1.5,Yes,120,No,630.0
180764,513,17,4,2,2.4,Yes,40,Yes,540.0
132262,717,17,5,4,2.4,No,120,Yes,730.0
158839,352,15,6,2,1.5,No,300,No,490.0
201309,255,15,5,4,1.5,No,300,Yes,640.0
27369,310,15,6,1,2.0,Yes,120,No,490.0
223421,86,15,4,2,2.4,Yes,120,No,430.0
273255,100,15,4,4,1.5,Yes,80,No,510.0
24703,356,15,6,2,2.0,Yes,80,No,505.0
221618,719,17,5,4,2.4,No,300,Yes,790.0
236460,492,17,4,2,1.5,No,80,No,440.0
160055,165,15,5,1,2.0,Yes,120,Yes,
124027,198,15,5,2,1.5,Yes,120,No,380.0
164823,365,15,6,2,2.0,No,120,Yes,505.0
153280,337,15,6,2,1.5,Yes,40,Yes,440.0
53792,84,15,4,2,2.4,Yes,80,No,322.0
57721,42,15,4,1,2.4,No,40,No,350.0
181598,685,17,5,4,1.5,No,120,Yes,476.0
255589,82,15,4,2,2.4,Yes,40,No,360.0
76418,398,15,6,4,1.5,No,120,No,610.0
155472,295,15,6,1,1.5,Yes,300,Yes,385.0
115042,27,15,4,1,2.0,No,80,Yes,380.0
259355,5,15,4,1,1.5,Yes,120,Yes,375.0
15445,362,15,6,2,2.0,No,40,No,465.0
25115,355,15,6,2,2.0,Yes,80,Yes,555.0
52106,624,17,5,1,2.4,No,300,No,590.0
272764,839,17,6,4,2.0,Yes,300,Yes,865.0
95363,452,17,4,1,2.0,Yes,80,No,480.0
272847,197,15,5,2,1.5,Yes,120,Yes,390.0
275527,533,17,4,4,1.5,Yes,120,Yes,476.0
33726,203,15,5,2,1.5,No,80,Yes,420.0
223472,342,15,6,2,1.5,Yes,120,No,430.0
139920,223,15,5,2,2.0,No,300,Yes,495.0
272275,792,17,6,2,2.0,Yes,300,No,655.0
108921,7,15,4,1,1.5,Yes,300,Yes,455.0
189834,77,15,4,2,2.0,No,120,Yes,395.0
266265,592,17,5,1,1.5,No,300,No,510.0
277130,604,17,5,1,2.0,No,80,No,455.0
148286,456,17,4,1,2.0,Yes,300,No,550.0
279001,89,15,4,2,2.4,No,40,Yes,390.0
78836,100,15,4,4,1.5,Yes,80,No,510.0
292506,726,17,6,1,1.5,Yes,120,No,550.0
94959,56,15,4,2,1.5,Yes,300,No,430.0
155894,197,15,5,2,1.5,Yes,120,Yes,294.0
14409,74,15,4,2,2.0,No,40,No,365.0
65606,230,15,5,2,2.4,Yes,120,No,500.0
69647,743,17,6,1,2.0,Yes,300,Yes,715.0
241675,518,17,4,2,2.4,Yes,120,No,530.0
90772,684,17,5,4,1.5,No,80,No,610.0
131235,658,17,5,2,2.4,Yes,40,No,520.0
37279,319,15,6,1,2.0,No,300,Yes,575.0
259602,240,15,5,2,2.4,No,300,No,480.0
286414,420,15,6,4,2.4,Yes,80,No,462.0
199946,290,15,6,1,1.5,Yes,40,No,375.0
271364,827,17,6,4,1.5,No,80,Yes,740.0
223873,732,17,6,1,1.5,No,80,No,515.0
134437,152,15,5,1,1.5,Yes,300,No,425.0
203701,120,15,4,4,2.0,Yes,300,No,615.0
193665,674,17,5,4,1.5,Yes,40,No,590.0
144443,470,17,4,1,2.4,Yes,120,No,515.0
68453,506,17,4,2,2.0,No,40,No,475.0
91214,110,15,4,4,1.5,No,120,No,510.0
171480,750,17,6,1,2.0,No,120,No,570.0
25144,52,15,4,2,1.5,Yes,80,No,380.0
146331,464,17,4,1,2.0,No,300,No,371.0
280752,699,17,5,4,2.0,No,80,Yes,685.0
245371,764,17,6,1,2.4,No,80,No,565.0
59483,518,17,4,2,2.4,Yes,120,No,580.0
231497,130,15,4,4,2.4,Yes,40,No,520.0
256551,213,15,5,2,2.0,Yes,120,Yes,415.0
65057,191,15,5,1,2.4,No,300,Yes,540.0
154524,21,15,4,1,2.0,Yes,120,Yes,415.0
156247,324,15,6,1,2.4,Yes,80,No,
98927,595,17,5,1,2.0,Yes,80,Yes,550.0
274894,582,17,5,1,1.5,Yes,120,No,329.0
253273,212,15,5,2,2.0,Yes,80,No,345.0
88279,233,15,5,2,2.4,No,40,Yes,460.0
218881,618,17,5,1,2.4,No,40,No,445.0
191020,55,15,4,2,1.5,Yes,300,Yes,450.0
38680,303,15,6,1,1.5,No,300,Yes,550.0
82310,348,15,6,2,1.5,No,80,No,430.0
234137,158,15,5,1,1.5,No,120,No,330.0
238885,538,17,4,4,1.5,No,40,No,550.0
278013,590,17,5,1,1.5,No,120,No,450.0
70893,395,15,6,4,1.5,No,80,Yes,448.0
285559,686,17,5,4,1.5,No,120,No,441.0
123608,408,15,6,4,2.0,Yes,300,No,715.0
260984,55,15,4,2,1.5,Yes,300,Yes,301.0
165706,747,17,6,1,2.0,No,80,Yes,420.0
8569,168,15,5,1,2.0,Yes,300,No,480.0
68324,64,15,4,2,1.5,No,300,No,420.0
172127,418,15,6,4,2.4,Yes,40,No,620.0
20345,348,15,6,2,1.5,No,80,No,470.0
278636,311,15,6,1,2.0,Yes,300,Yes,560.0
130491,410,15,6,4,2.0,No,40,No,575.0
212623,542,17,4,4,1.5,No,120,No,610.0
90176,787,17,6,2,2.0,Yes,80,Yes,675.0
135171,375,15,6,2,2.4,Yes,300,Yes,670.0
95737,69,15,4,2,2.0,Yes,120,Yes,445.0
144615,181,15,5,1,2.4,Yes,120,Yes,
82991,283,15,5,4,2.4,No,80,Yes,610.0
290192,642,17,5,2,2.0,Yes,40,No,455.0
220764,418,15,6,4,2.4,Yes,40,No,620.0
206920,351,15,6,2,1.5,No,300,Yes,530.0
12518,358,15,6,2,2.0,Yes,120,No,545.0
32104,215,15,5,2,2.0,Yes,300,Yes,545.0
137412,622,17,5,1,2.4,No,120,No,520.0
252586,636,17,5,2,1.5,No,80,No,450.0
199161,248,15,5,4,1.5,Yes,300,No,610.0
92108,199,15,5,2,1.5,Yes,300,Yes,500.0
18819,73,15,4,2,2.0,No,40,Yes,405.0
206231,623,17,5,1,2.4,No,300,Yes,620.0
171484,740,17,6,1,2.0,Yes,80,No,570.0
162728,136,15,4,4,2.4,Yes,300,No,640.0
106430,542,17,4,4,1.5,No,120,No,610.0
194906,194,15,5,2,1.5,Yes,40,No,300.0
219531,322,15,6,1,2.4,Yes,40,No,445.0
73186,453,17,4,1,2.0,Yes,120,Yes,550.0
314,13,15,4,1,1.5,No,120,Yes,410.0
250004,438,17,4,1,1.5,Yes,120,No,450.0
150260,520,17,4,2,2.4,Yes,300,No,427.0
68081,606,17,5,1,2.0,No,120,No,505.0
173887,122,15,4,4,2.0,No,40,No,
112117,324,15,6,1,2.4,Yes,80,No,500.0
215005,90,15,4,2,2.4,No,40,No,360.0
150994,80,15,4,2,2.0,No,300,No,415.0
236580,506,17,4,2,2.0,No,40,No,425.0
91225,690,17,5,4,2.0,Yes,40,No,615.0
224665,230,15,5,2,2.4,Yes,120,No,450.0
205552,521,17,4,2,2.4,No,40,Yes,510.0
268909,504,17,4,2,2.0,Yes,300,No,555.0
187203,143,15,4,4,2.4,No,300,Yes,670.0
109898,497,17,4,2,2.0,Yes,40,Yes,525.0
51542,110,15,4,4,1.5,No,120,No,510.0
134578,390,15,6,4,1.5,Yes,120,No,630.0
255607,159,15,5,1,1.5,No,300,Yes,435.0
597,149,15,5,1,1.5,Yes,120,Yes,450.0
135890,795,17,6,2,2.0,No,80,Yes,645.0
16675,362,15,6,2,2.0,No,40,No,455.0
200620,259,15,5,4,2.0,Yes,80,Yes,605.0
79453,140,15,4,4,2.4,No,80,No,540.0
51157,317,15,6,1,2.0,No,120,Yes,510.0
274674,135,15,4,4,2.4,Yes,300,Yes,483.0
73237,538,17,4,4,1.5,No,40,No,550.0
154329,686,17,5,4,1.5,No,120,No,441.0
130564,126,15,4,4,2.0,No,120,No,535.0
122430,476,17,4,1,2.4,No,80,No,480.0
198560,503,17,4,2,2.0,Yes,300,Yes,625.0
170555,124,15,4,4,2.0,No,80,No,515.0
197673,296,15,6,1,1.5,Yes,300,No,495.0
145706,49,15,4,2,1.5,Yes,40,Yes,238.0
18822,172,15,5,1,2.0,No,80,No,
23065,11,15,4,1,1.5,No,80,Yes,266.0
148037,249,15,5,4,1.5,No,40,Yes,520.0
154150,522,17,4,2,2.4,No,40,No,329.0
114863,639,17,5,2,1.5,No,300,Yes,620.0
129641,325,15,6,1,2.4,Yes,120,Yes,570.0
294269,206,15,5,2,1.5,No,120,No,320.0
290704,534,17,4,4,1.5,Yes,120,No,630.0
261312,365,15,6,2,2.0,No,120,Yes,475.0
245142,571,17,4,4,2.4,No,80,Yes,690.0
210572,263,15,5,4,2.0,Yes,300,Yes,685.0
183750,747,17,6,1,2.0,No,80,Yes,595.0
112716,398,15,6,4,1.5,No,120,No,610.0
149641,199,15,5,2,1.5,Yes,300,Yes,480.0
56281,102,15,4,4,1.5,Yes,120,No,530.0
269767,537,17,4,4,1.5,No,40,Yes,600.0
192529,23,15,4,1,2.0,Yes,300,Yes,470.0
36578,224,15,5,2,2.0,No,300,No,475.0
34373,211,15,5,2,2.0,Yes,80,Yes,465.0
17755,337,15,6,2,1.5,Yes,40,Yes,500.0
190853,40,15,4,1,2.4,Yes,300,No,470.0
56471,766,17,6,1,2.4,No,120,No,610.0
42192,136,15,4,4,2.4,Yes,300,No,640.0
144996,405,15,6,4,2.0,Yes,120,Yes,705.0
83575,564,17,4,4,2.4,Yes,80,No,660.0
168061,100,15,4,4,1.5,Yes,80,No,357.0
296627,80,15,4,2,2.0,No,300,No,385.0
242620,151,15,5,1,1.5,Yes,300,Yes,460.0
27453,158,15,5,1,1.5,No,120,No,365.0
242517,596,17,5,1,2.0,Yes,80,No,480.0
257279,307,15,6,1,2.0,Yes,80,Yes,480.0
143835,864,17,6,4,2.4,No,300,No,820.0
107605,452,17,4,1,2.0,Yes,80,No,475.0
289131,689,17,5,4,2.0,Yes,40,Yes,
49410,437,17,4,1,1.5,Yes,120,Yes,371.0
109763,480,17,4,1,2.4,No,300,No,560.0
122392,66,15,4,2,2.0,Yes,40,No,325.0
192681,78,15,4,2,2.0,No,120,No,345.0
101551,597,17,5,1,2.0,Yes,120,Yes,570.0
28513,365,15,6,2,2.0,No,120,Yes,555.0
247543,630,17,5,2,1.5,Yes,120,No,500.0
170144,470,17,4,1,2.4,Yes,120,No,515.0
183023,761,17,6,1,2.4,No,40,Yes,580.0
198460,238,15,5,2,2.4,No,120,No,440.0
13238,64,15,4,2,1.5,No,300,No,460.0
44954,261,15,5,4,2.0,Yes,120,Yes,625.0
243459,410,15,6,4,2.0,No,40,No,575.0
134449,7,15,4,1,1.5,Yes,300,Yes,455.0
277138,214,15,5,2,2.0,Yes,120,No,365.0
279613,316,15,6,1,2.0,No,80,No,410.0
27133,337,15,6,2,1.5,Yes,40,Yes,490.0
60665,534,17,4,4,1.5,Yes,120,No,630.0
49156,437,17,4,1,1.5,Yes,120,Yes,530.0
7127,150,15,5,1,1.5,Yes,120,No,400.0
145479,214,15,5,2,2.0,Yes,120,No,395.0
40141,119,15,4,4,2.0,Yes,300,Yes,665.0
192658,777,17,6,2,1.5,No,40,Yes,560.0
223185,859,17,6,4,2.4,No,80,Yes,790.0
102334,283,15,5,4,2.4,No,80,Yes,610.0
82731,332,15,6,1,2.4,No,80,No,485.0
180985,221,15,5,2,2.0,No,120,Yes,
150478,775,17,6,2,1.5,Yes,300,Yes,497.0
78161,328,15,6,1,2.4,Yes,300,No,585.0
88419,714,17,5,4,2.4,No,40,No,620.0
169452,126,15,4,4,2.0,No,120,No,535.0
251479,494,17,4,2,1.5,No,120,No,450.0
177499,248,15,5,4,1.5,Yes,300,No,610.0
124846,197,15,5,2,1.5,Yes,120,Yes,430.0
215123,116,15,4,4,2.0,Yes,80,No,535.0
87568,102,15,4,4,1.5,Yes,120,No,530.0
238866,313,15,6,1,2.0,No,40,Yes,425.0
1037,363,15,6,2,2.0,No,80,Yes,565.0
179343,459,17,4,1,2.0,No,80,Yes,500.0
286021,816,17,6,2,2.4,No,300,No,660.0
287879,486,17,4,2,1.5,Yes,120,No,470.0
211262,732,17,6,1,1.5,No,80,No,520.0
120468,16,15,4,1,1.5,No,300,No,385.0
12720,317,15,6,1,2.0,No,120,Yes,530.0
288714,518,17,4,2,2.4,Yes,120,No,520.0
287887,724,17,6,1,1.5,Yes,80,No,530.0
235046,851,17,6,4,2.4,Yes,80,Yes,810.0
119393,794,17,6,2,2.0,No,40,No,555.0
156853,176,15,5,1,2.0,No,300,No,425.0
283450,374,15,6,2,2.4,Yes,120,No,520.0
102346,349,15,6,2,1.5,No,120,Yes,500.0
206906,568,17,4,4,2.4,Yes,300,No,740.0
259989,623,17,5,1,2.4,No,300,Yes,427.0
182358,122,15,4,4,2.0,No,40,No,475.0
216828,445,17,4,1,1.5,No,120,Yes,485.0
177044,40,15,4,1,2.4,Yes,300,No,475.0
99025,269,15,5,4,2.0,No,120,Yes,605.0
91811,504,17,4,2,2.0,Yes,300,No,605.0
10296,294,15,6,1,1.5,Yes,120,No,475.0
186097,747,17,6,1,2.0,No,80,Yes,595.0
75849,769,17,6,2,1.5,Yes,40,Yes,610.0
15404,364,15,6,2,2.0,No,80,No,505.0
113835,131,15,4,4,2.4,Yes,80,Yes,610.0
228901,368,15,6,2,2.0,No,300,No,495.0
186906,172,15,5,1,2.0,No,80,No,340.0
102365,732,17,6,1,1.5,No,80,No,535.0
18134,65,15,4,2,2.0,Yes,40,Yes,
213213,806,17,6,2,2.4,Yes,120,No,640.0
56151,478,17,4,1,2.4,No,120,No,510.0
64631,143,15,4,4,2.4,No,300,Yes,670.0
70856,646,17,5,2,2.0,Yes,120,No,575.0
205889,302,15,6,1,1.5,No,120,No,415.0
58174,134,15,4,4,2.4,Yes,120,No,580.0
206627,160,15,5,1,1.5,No,300,No,395.0
73149,829,17,6,4,1.5,No,120,Yes,760.0
3431,159,15,5,1,1.5,No,300,Yes,490.0
266224,125,15,4,4,2.0,No,120,Yes,
225788,62,15,4,2,1.5,No,120,No,310.0
187077,80,15,4,2,2.0,No,300,No,405.0
224324,88,15,4,2,2.4,Yes,300,No,490.0
173579,500,17,4,2,2.0,Yes,80,No,505.0
45306,69,15,4,2,2.0,Yes,120,Yes,455.0
176368,116,15,4,4,2.0,Yes,80,No,
156953,611,17,5,1,2.4,Yes,80,Yes,565.0
287841,215,15,5,2,2.0,Yes,300,Yes,475.0
76619,393,15,6,4,1.5,No,40,Yes,600.0
38175,311,15,6,1,2.0,Yes,300,Yes,595.0
106757,570,17,4,4,2.4,No,40,No,600.0
112287,504,17,4,2,2.0,Yes,300,No,595.0
23239,342,15,6,2,1.5,Yes,120,No,510.0
148975,580,17,5,1,1.5,Yes,80,No,465.0
99585,51,15,4,2,1.5,Yes,80,Yes,400.0
269031,14,15,4,1,1.5,No,120,No,
69723,209,15,5,2,2.0,Yes,40,Yes,
289333,219,15,5,2,2.0,No,80,Yes,375.0
173022,372,15,6,2,2.4,Yes,80,No,530.0
147966,510,17,4,2,2.0,No,120,No,
127451,87,15,4,2,2.4,Yes,300,Yes,570.0
81839,4,15,4,1,1.5,Yes,80,No,330.0
118551,826,17,6,4,1.5,No,40,No,650.0
73282,852,17,6,4,2.4,Yes,80,No,760.0
171607,533,17,4,4,1.5,Yes,120,Yes,680.0
65979,742,17,6,1,2.0,Yes,120,No,605.0
202057,809,17,6,2,2.4,No,40,Yes,610.0
121178,219,15,5,2,2.0,No,80,Yes,415.0
136238,534,17,4,4,1.5,Yes,120,No,630.0
278722,322,15,6,1,2.4,Yes,40,No,440.0
126971,414,15,6,4,2.0,No,120,No,635.0
160192,673,17,5,4,1.5,Yes,40,Yes,640.0
279662,69,15,4,2,2.0,Yes,120,Yes,395.0
219204,281,15,5,4,2.4,No,40,Yes,570.0
182456,236,15,5,2,2.4,No,80,No,420.0
297284,714,17,5,4,2.4,No,40,No,620.0
99084,583,17,5,1,1.5,Yes,300,Yes,605.0
206742,214,15,5,2,2.0,Yes,120,No,385.0
157284,443,17,4,1,1.5,No,80,Yes,475.0
251440,176,15,5,1,2.0,No,300,No,410.0
282388,121,15,4,4,2.0,No,40,Yes,525.0
174390,167,15,5,1,2.0,Yes,300,Yes,495.0
173922,357,15,6,2,2.0,Yes,120,Yes,
220843,497,17,4,2,2.0,Yes,40,Yes,495.0
30482,75,15,4,2,2.0,No,80,Yes,435.0
175892,653,17,5,2,2.0,No,120,Yes,
127127,591,17,5,1,1.5,No,300,Yes,580.0
116812,792,17,6,2,2.0,Yes,300,No,695.0
179978,30,15,4,1,2.0,No,120,No,345.0
201099,686,17,5,4,1.5,No,120,No,630.0
280784,579,17,5,1,1.5,Yes,80,Yes,500.0
104954,642,17,5,2,2.0,Yes,40,No,495.0
75448,517,17,4,2,2.4,Yes,120,Yes,620.0
133652,121,15,4,4,2.0,No,40,Yes,525.0
244891,304,15,6,1,1.5,No,300,No,470.0
46195,506,17,4,2,2.0,No,40,No,475.0
240984,738,17,6,1,2.0,Yes,40,No,520.0
21135,309,15,6,1,2.0,Yes,120,Yes,545.0
134999,384,15,6,2,2.4,No,300,No,600.0
29060,173,15,5,1,2.0,No,120,Yes,440.0
10239,2,15,4,1,1.5,Yes,40,No,315.0
209278,690,17,5,4,2.0,Yes,40,No,615.0
139543,522,17,4,2,2.4,No,40,No,480.0
23861,346,15,6,2,1.5,No,40,No,420.0
191980,266,15,5,4,2.0,No,40,No,495.0
292126,195,15,5,2,1.5,Yes,80,Yes,259.0
93539,683,17,5,4,1.5,No,80,Yes,660.0
74521,596,17,5,1,2.0,Yes,80,No,500.0
184964,621,17,5,1,2.4,No,120,Yes,560.0
269244,246,15,5,4,1.5,Yes,120,No,550.0
93020,625,17,5,2,1.5,Yes,40,Yes,530.0
43892,439,17,4,1,1.5,Yes,300,Yes,590.0
160907,136,15,4,4,2.4,Yes,300,No,640.0
89322,78,15,4,2,2.0,No,120,No,375.0
199434,83,15,4,2,2.4,Yes,80,Yes,470.0
190282,860,17,6,4,2.4,No,80,No,740.0
251177,464,17,4,1,2.0,No,300,No,515.0
30769,293,15,6,1,1.5,Yes,120,Yes,515.0
12881,152,15,5,1,1.5,Yes,300,No,455.0
29111,58,15,4,2,1.5,No,40,No,320.0
165850,481,17,4,2,1.5,Yes,40,Yes,343.0
158773,431,15,6,4,2.4,No,300,Yes,770.0
17616,311,15,6,1,2.0,Yes,300,Yes,
79745,401,15,6,4,2.0,Yes,40,Yes,645.0
66110,743,17,6,1,2.0,Yes,300,Yes,
93866,627,17,5,2,1.5,Yes,80,Yes,570.0
225537,32,15,4,1,2.0,No,300,No,395.0
67562,267,15,5,4,2.0,No,80,Yes,585.0
2611,157,15,5,1,1.5,No,120,Yes,430.0
247024,700,17,5,4,2.0,No,80,No,635.0
47906,86,15,4,2,2.4,Yes,120,No,480.0
157449,420,15,6,4,2.4,Yes,80,No,660.0
195276,707,17,5,4,2.4,Yes,80,Yes,730.0
181246,502,17,4,2,2.0,Yes,120,No,525.0
162865,137,15,4,4,2.4,No,40,Yes,550.0
212394,362,15,6,2,2.0,No,40,No,385.0
102238,446,17,4,1,1.5,No,120,No,455.0
79945,489,17,4,2,1.5,No,40,Yes,490.0
224935,332,15,6,1,2.4,No,80,No,465.0
238051,795,17,6,2,2.0,No,80,Yes,615.0
216762,677,17,5,4,1.5,Yes,120,Yes,700.0
93223,116,15,4,4,2.0,Yes,80,No,535.0
278565,337,15,6,2,1.5,Yes,40,Yes,410.0
46049,114,15,4,4,2.0,Yes,40,No,495.0
265162,518,17,4,2,2.4,Yes,120,No,364.0
130240,687,17,5,4,1.5,No,300,Yes,740.0
14136,204,15,5,2,1.5,No,80,No,400.0
245546,490,17,4,2,1.5,No,40,No,400.0
276319,286,15,5,4,2.4,No,120,No,406.0
131267,210,15,5,2,2.0,Yes,40,No,345.0
231706,37,15,4,1,2.4,Yes,120,Yes,455.0
281731,297,15,6,1,1.5,No,40,Yes,
61388,463,17,4,1,2.0,No,300,Yes,
146994,213,15,5,2,2.0,Yes,120,Yes,
222210,60,15,4,2,1.5,No,80,No,290.0
23039,297,15,6,1,1.5,No,40,Yes,440.0
101282,260,15,5,4,2.0,Yes,80,No,555.0
83032,227,15,5,2,2.4,Yes,80,Yes,520.0
120487,91,15,4,2,2.4,No,80,Yes,470.0
158880,607,17,5,1,2.0,No,300,Yes,600.0
273276,299,15,6,1,1.5,No,80,Yes,435.0
220530,506,17,4,2,2.0,No,40,No,425.0
116869,649,17,5,2,2.0,No,40,Yes,525.0
71946,134,15,4,4,2.4,Yes,120,No,580.0
201980,461,17,4,1,2.0,No,120,Yes,515.0
55249,523,17,4,2,2.4,No,80,Yes,413.0
89895,716,17,5,4,2.4,No,80,No,660.0
224084,378,15,6,2,2.4,No,40,No,450.0
126845,258,15,5,4,2.0,Yes,40,No,515.0
11810,73,15,4,2,2.0,No,40,Yes,415.0
91092,532,17,4,4,1.5,Yes,80,No,610.0
211202,477,17,4,1,2.4,No,120,Yes,540.0
111825,325,15,6,1,2.4,Yes,120,Yes,570.0
16438,310,15,6,1,2.0,Yes,120,No,495.0
154007,20,15,4,1,2.0,Yes,80,No,
246519,183,15,5,1,2.4,Yes,300,Yes,535.0
272445,61,15,4,2,1.5,No,120,Yes,350.0
43628,340,15,6,2,1.5,Yes,80,No,460.0
284397,134,15,4,4,2.4,Yes,120,No,406.0
192899,86,15,4,2,2.4,Yes,120,No,440.0
30483,311,15,6,1,2.0,Yes,300,Yes,600.0
112909,609,17,5,1,2.4,Yes,40,Yes,530.0
122141,443,17,4,1,1.5,No,80,Yes,480.0
289975,674,17,5,4,1.5,Yes,40,No,590.0
287164,520,17,4,2,2.4,Yes,300,No,580.0
18039,317,15,6,1,2.0,No,120,Yes,
243602,123,15,4,4,2.0,No,80,Yes,565.0
31024,160,15,5,1,1.5,No,300,No,420.0
254591,490,17,4,2,1.5,No,40,No,390.0
168129,149,15,5,1,1.5,Yes,120,Yes,410.0
61949,77,15,4,2,2.0,No,120,Yes,
73366,266,15,5,4,2.0,No,40,No,495.0
123335,273,15,5,4,2.4,Yes,40,Yes,590.0
34940,165,15,5,1,2.0,Yes,120,Yes,455.0
172048,514,17,4,2,2.4,Yes,40,No,490.0
240084,593,17,5,1,2.0,Yes,40,Yes,490.0
58424,711,17,5,4,2.4,Yes,300,Yes,810.0
179963,229,15,5,2,2.4,Yes,120,Yes,364.0
216377,754,17,6,1,2.4,Yes,40,No,545.0
206370,672,17,5,2,2.4,No,300,No,600.0
164069,70,15,4,2,2.0,Yes,120,No,
181044,184,15,5,1,2.4,Yes,300,No,495.0
54664,404,15,6,4,2.0,Yes,80,No,
